,Currency,Timestamp,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD),trade-volume_x,miners-revenue_x,cost-per-transaction_x,n-unique-addresses_x,difficulty_x,market-cap_x,n-transactions-total_x,total-bitcoins_x,transaction-fees_x,output-volume_x,utxo-count_x,estimated-transaction-volume_x,n-transactions_x,market-price_x,n-payments_x,my-wallet-n-users_x,n-transactions-excluding-popular_x,blocks-size_x,trade-volume_y,miners-revenue_y,cost-per-transaction_y,n-unique-addresses_y,difficulty_y,market-cap_y,n-transactions-total_y,total-bitcoins_y,transaction-fees_y,output-volume_y,utxo-count_y,estimated-transaction-volume_y,n-transactions_y,market-price_y,n-payments_y,my-wallet-n-users_y,n-transactions-excluding-popular_y,blocks-size_y,blocks-size
1510,BTC,2017-11-19,7787.45625,7598.2775,7848.94125,7546.33375,,17836891.9126454,66.41975331279839,,,,272519017.0,,247.44354414,,,,264855.0,,,,,142770.711308,,17836891.9126454,66.41975331279839,,,,272519017.0,,247.44354414,,,,264855.0,,,,,142770.711308,142770.711308
1511,BTC,2017-11-20,7954.7675,7787.45625,8101.91,7678.375,628384809.3768,,,,1364422081125.0,,,,,4224222.22523215,,,,8049.72,,,326795.0,,628384809.3768,,,,1364422081125.0,,,,,4224222.22523215,,,,8049.72,,,326795.0,,
1512,BTC,2017-11-21,7879.06,7954.7675,8286.17375,7818.5025,,,,753814.0,,,,,,,,321615.07547251,,,,,,,,,,753814.0,,,,,,,,321615.07547251,,,,,,,
1513,BTC,2017-11-22,8150.6325,7879.06,8362.3025,7828.535,,17481272.6055298,55.4150040909331,,,,273491904.0,,256.40318228,,,,312033.0,,,,,143298.579685,,17481272.6055298,55.4150040909331,,,,273491904.0,,256.40318228,,,,312033.0,,,,,143298.579685,143298.579685
1514,BTC,2017-11-23,8208.75375,8150.6325,8294.495,8095.08125,550836992.2744,,,,1364422081125.0,,,,,3406958.99050022,,,,8236.72,,,338456.0,,550836992.2744,,,,1364422081125.0,,,,,3406958.99050022,,,,8236.72,,,338456.0,,
1515,BTC,2017-11-24,8094.445,8208.75375,8264.3875,7892.68,,,,698359.0,,,,,,,,328804.47481222,,,,,,,,,,698359.0,,,,,,,,328804.47481222,,,,,,,
1516,BTC,2017-11-25,8190.87125,8094.445,8333.17375,8025.19625,,18139440.136098,53.8759512074881,,,,274461282.0,,195.63976527,,,,336689.0,,,,,143778.40118699998,,18139440.136098,53.8759512074881,,,,274461282.0,,195.63976527,,,,336689.0,,,,,143778.40118699998,143778.40118699998
1517,BTC,2017-11-26,8851.305,8190.87125,8909.31,8190.87125,808031942.1760001,,,,1347001430558.0,,,,,2050315.30767253,,,,8768.8,,,317735.0,,808031942.1760001,,,,1347001430558.0,,,,,2050315.30767253,,,,8768.8,,,317735.0,,
1518,BTC,2017-11-27,9573.9675,8851.305,9682.10125,8834.3875,,,,829651.0,,,,,,,,351226.30299864,,,,,,,,,,829651.0,,,,,,,,351226.30299864,,,,,,,
1519,BTC,2017-11-28,9713.09625,9573.9675,9743.12375,9382.13125,,21683705.0389404,59.2488190212512,,,,275506669.0,,245.23091351,,,,365977.0,,,,,144279.372952,,21683705.0389404,59.2488190212512,,,,275506669.0,,245.23091351,,,,365977.0,,,,,144279.372952,144279.372952
1520,BTC,2017-11-29,10295.6225,9713.09625,10358.30625,9690.33375,996705854.69,,,,1347001430558.0,,,,,3262042.94240384,,,,9919.0,,,382774.0,,996705854.69,,,,1347001430558.0,,,,,3262042.94240384,,,,9919.0,,,382774.0,,
1521,BTC,2017-11-30,10542.6625,10295.6225,11377.33375,9290.29625,,,,851420.0,,,,,,,,345966.65062485,,,,,,,,,,851420.0,,,,,,,,345966.65062485,,,,,,,
1522,BTC,2017-12-01,9706.10375,10542.6625,10681.85125,9021.848740000001,,25856448.1705625,62.620361365152796,,,,276655859.0,,247.0519056,,,,412908.0,,,,,144807.724271,,25856448.1705625,62.620361365152796,,,,276655859.0,,247.0519056,,,,412908.0,,,,,144807.724271,144807.724271
1523,BTC,2017-12-02,10923.20125,9706.10375,11082.27,9421.456240000001,1740537525.8832,,,,1347001430558.0,,,,,2142790.41723758,,,,10879.88,,,296727.0,,1740537525.8832,,,,1347001430558.0,,,,,2142790.41723758,,,,10879.88,,,296727.0,,
1524,BTC,2017-12-03,10973.54375,10923.20125,11156.145,10705.129990000001,,,,762993.0,,,,,,,,182266.08985881,,,,,,,,,,762993.0,,,,,,,,182266.08985881,,,,,,,
1525,BTC,2017-12-04,11382.20875,10973.54375,11831.5125,10495.5625,,28891001.9578248,70.25458063391021,,,,277747090.0,,226.11990963,,,,400686.0,,,,,145354.358646,,28891001.9578248,70.25458063391021,,,,277747090.0,,226.11990963,,,,400686.0,,,,,145354.358646,145354.358646
1526,BTC,2017-12-05,11597.23125,11382.20875,11662.84375,10875.71375,1369623771.2489998,,,,1347001430558.0,,,,,3015982.76508624,,,,11591.22,,,378024.0,,1369623771.2489998,,,,1347001430558.0,,,,,3015982.76508624,,,,11591.22,,,378024.0,,
1527,BTC,2017-12-06,12230.365,11597.23125,12273.54,11473.50875,,,,978252.0,,,,,,,,269015.19583246,,,,,,,,,,978252.0,,,,,,,,269015.19583246,,,,,,,
1528,BTC,2017-12-07,13734.52,12230.365,14097.04,12152.1075,,34256501.8456203,91.37089501308371,,,,278997634.0,,364.60560502,,,,374917.0,,,,,145935.272358,,34256501.8456203,91.37089501308371,,,,278997634.0,,364.60560502,,,,374917.0,,,,,145935.272358,145935.272358
1529,BTC,2017-12-08,16403.42125,13734.52,17153.94125,13731.82,4956849516.1936,,,,1590896927258.0,,,,,2492427.01359836,,,,16860.88,,,371809.0,,4956849516.1936,,,,1590896927258.0,,,,,2492427.01359836,,,,16860.88,,,371809.0,,
1530,BTC,2017-12-09,15732.1,16403.42125,16590.21375,13963.52875,,,,877575.0,,,,,,,,257593.7812414,,,,,,,,,,877575.0,,,,,,,,257593.7812414,,,,,,,
1531,BTC,2017-12-10,13152.52875,15732.1,15859.42375,13152.52875,,38120250.2377464,107.822603671789,,,,280160964.0,,458.10029691,,,,341420.0,,,,,146441.07643800002,,38120250.2377464,107.822603671789,,,,280160964.0,,458.10029691,,,,341420.0,,,,,146441.07643800002,146441.07643800002
1532,BTC,2017-12-11,16299.2975,13152.52875,16587.8425,13152.52875,2382377788.817,,,,1590896927258.0,,,,,2687922.7701092004,,,,15068.95,,,357068.0,,2382377788.817,,,,1590896927258.0,,,,,2687922.7701092004,,,,15068.95,,,357068.0,,
1533,BTC,2017-12-12,16374.8975,16299.2975,17382.638740000002,16031.4475,,,,867772.0,,,,,,,,335114.23015342,,,,,,,,,,867772.0,,,,,,,,335114.23015342,,,,,,,
1534,BTC,2017-12-13,16678.28749,16374.8975,17615.4725,16259.2775,,50475052.9011524,116.01540182119801,,,,281243773.0,,604.2979452000001,,,,424579.0,,,,,146961.280045,,50475052.9011524,116.01540182119801,,,,281243773.0,,604.2979452000001,,,,424579.0,,,,,146961.280045,146961.280045
1535,BTC,2017-12-14,16246.13875,16678.28749,17335.73125,15799.8675,1705817591.5657,,,,1590896927258.0,,,,,2943542.64672682,,,,16252.31,,,470650.0,,1705817591.5657,,,,1590896927258.0,,,,,2943542.64672682,,,,16252.31,,,470650.0,,
1536,BTC,2017-12-15,17221.65125,16246.13875,17583.2,16152.01375,,,,942514.0,,,,,,,,238357.18688361,,,,,,,,,,942514.0,,,,,,,,238357.18688361,,,,,,,
1537,BTC,2017-12-16,17436.5975,17221.65125,17872.555,16999.70375,,49815223.7422835,135.02292721095802,,,,282565792.0,,534.01138337,,,,364222.0,,,,,147529.374879,,49815223.7422835,135.02292721095802,,,,282565792.0,,534.01138337,,,,364222.0,,,,,147529.374879,147529.374879
1538,BTC,2017-12-17,19166.978740000002,17436.5975,19521.7825,17436.5975,1363500363.066,,,,1590896927258.0,,,,,2389062.95524273,,,,19279.9,,,375878.0,,1363500363.066,,,,1590896927258.0,,,,,2389062.95524273,,,,19279.9,,,375878.0,,
1539,BTC,2017-12-18,18640.2625,19166.978740000002,19783.20625,18094.19374,,,,922524.0,,,,,,,,258704.36227449,,,,,,,,,,922524.0,,,,,,,,258704.36227449,,,,,,,
1540,BTC,2017-12-19,18984.7675,18640.2625,19227.0825,18329.145,,44228748.1746236,116.815050828065,,,,283715925.0,,662.59550536,,,,378622.0,,,,,148092.334806,,44228748.1746236,116.815050828065,,,,283715925.0,,662.59550536,,,,378622.0,,,,,148092.334806,148092.334806
1541,BTC,2017-12-20,16862.57125,18984.7675,18984.7675,15577.7425,1981230494.7758,,,,1873105475221.0,,,,,2227875.17809013,,,,17382.94,,,352242.0,,1981230494.7758,,,,1873105475221.0,,,,,2227875.17809013,,,,17382.94,,,352242.0,,
1542,BTC,2017-12-21,16925.0175,16862.57125,17822.56625,15683.86125,,,,840740.0,,,,,,,,231461.81000439,,,,,,,,,,840740.0,,,,,,,,231461.81000439,,,,,,,
1543,BTC,2017-12-22,14182.46499,16925.0175,17301.21125,13077.93666,,48973790.4176209,125.710491451273,,,,284800994.0,,1495.94647734,,,,380648.0,,,,,148523.738766,,48973790.4176209,125.710491451273,,,,284800994.0,,1495.94647734,,,,380648.0,,,,,148523.738766,148523.738766
1544,BTC,2017-12-23,14694.5825,14182.46499,14976.25625,10834.94375,1758482732.8843,,,,1873105475221.0,,,,,1781229.26358255,,,,13776.61,,,290746.0,,1758482732.8843,,,,1873105475221.0,,,,,1781229.26358255,,,,13776.61,,,290746.0,,
1545,BTC,2017-12-24,14103.21875,14694.5825,15704.34625,13483.4575,,,,652210.0,,,,,,,,182640.77134053,,,,,,,,,,652210.0,,,,,,,,182640.77134053,,,,,,,
1546,BTC,2017-12-25,13387.34875,14103.21875,14489.48375,12508.425,,33837650.8285438,144.978323844008,,,,285768307.0,,689.39441204,,,,228926.0,,,,,148997.57684000002,,33837650.8285438,144.978323844008,,,,285768307.0,,689.39441204,,,,228926.0,,,,,148997.57684000002,148997.57684000002
1547,BTC,2017-12-26,14652.3675,13387.34875,14670.675,13196.82625,988326041.1110001,,,,1873105475221.0,,,,,2185221.9005926996,,,,13740.94,,,232606.0,,988326041.1110001,,,,1873105475221.0,,,,,2185221.9005926996,,,,13740.94,,,232606.0,,
1548,BTC,2017-12-27,15846.07375,14652.3675,16079.32375,14553.87375,,,,749192.0,,,,,,,,304698.55649499997,,,,,,,,,,749192.0,,,,,,,,304698.55649499997,,,,,,,
1549,BTC,2017-12-28,14362.40375,15846.07375,16476.18,13935.615,,37806663.783278205,123.93473849881201,,,,286552442.0,,785.83389168,,,,305053.0,,,,,149455.153988,,37806663.783278205,123.93473849881201,,,,286552442.0,,785.83389168,,,,305053.0,,,,,149455.153988,149455.153988
1550,BTC,2017-12-29,14867.5725,14362.40375,14997.83375,13498.77875,1607020050.9088,,,,1873105475221.0,,,,,2311057.65922861,,,,14214.01,,,337150.0,,1607020050.9088,,,,1873105475221.0,,,,,2311057.65922861,,,,14214.01,,,337150.0,,
1551,BTC,2017-12-30,13643.695,14867.5725,15076.0625,13406.67125,,,,815100.0,,,,,,,,298339.39351421,,,,,,,,,,815100.0,,,,,,,,298339.39351421,,,,,,,
1552,BTC,2017-12-31,13062.145,13643.695,13826.04125,12182.52375,,34803527.147065505,118.878309458972,,,,287555016.0,,545.14452622,,,,290422.0,,,,,149941.738091,,34803527.147065505,118.878309458972,,,,287555016.0,,545.14452622,,,,290422.0,,,,,149941.738091,149941.738091
1553,BTC,2018-01-01,13439.4175,13062.145,14213.44125,12587.60375,1000379552.84,,,,1922580604979.83,,,,,1683244.82942741,,,,13796.0,491807.0,,231679.0,,1000379552.84,,,,1922580604979.83,,,,,1683244.82942741,,,,13796.0,491807.0,,231679.0,,
1554,BTC,2018-01-02,13337.62125,13439.4175,13892.2425,12859.8025,,,,850802.0,,,,,,,,240354.96060218,,,688547.0,,,,,,,850802.0,,,,,,,,240354.96060218,,,688547.0,,,,
1555,BTC,2018-01-03,14881.545,13337.62125,15216.75625,12955.965,,41037010.8705439,102.462144097995,,,,288429056.0,,749.68547259,,,,395963.0,,740803.0,,,150451.629839,,41037010.8705439,102.462144097995,,,,288429056.0,,749.68547259,,,,395963.0,,740803.0,,,150451.629839,150451.629839
1556,BTC,2018-01-04,15104.45,14881.545,15394.98625,14588.595,1059922923.7584,,,,1931136454487.0,,,,,2737825.46133858,,,,15039.24,860628.0,,402643.0,,1059922923.7584,,,,1931136454487.0,,,,,2737825.46133858,,,,15039.24,860628.0,,402643.0,,
1557,BTC,2018-01-05,14953.8525,15104.45,15194.40625,14225.16625,,,,888403.0,,,,,,,,300697.15059168,,,732750.0,,,,,,,888403.0,,,,,,,,300697.15059168,,,732750.0,,,,
1558,BTC,2018-01-06,16576.69625,14953.8525,17118.35625,14816.50875,,46563789.976097204,129.759451733182,,,,289592587.0,,694.47790564,,,,358847.0,,745243.0,,,150950.682578,,46563789.976097204,129.759451733182,,,,289592587.0,,694.47790564,,,,358847.0,,745243.0,,,150950.682578,150950.682578
1559,BTC,2018-01-07,16735.10625,16576.69625,17211.92375,16254.94875,906109684.5569999,,,,1931136454487.0,,,,,2757179.42461305,,,,17155.95,722274.0,,352796.0,,906109684.5569999,,,,1931136454487.0,,,,,2757179.42461305,,,,17155.95,722274.0,,352796.0,,
1560,BTC,2018-01-08,15632.41125,16735.10625,16861.20875,15546.415,,,,895997.0,,,,,,,,267166.4271006,,,746807.0,,,,,,,895997.0,,,,,,,,267166.4271006,,,746807.0,,,,
1561,BTC,2018-01-09,15242.93625,15632.41125,15944.5225,13957.9125,,43234479.1223377,115.40396310642201,,,,290665709.0,,752.4182028,,,,360265.0,,756350.0,,,151471.960884,,43234479.1223377,115.40396310642201,,,,290665709.0,,752.4182028,,,,360265.0,,756350.0,,,151471.960884,151471.960884
1562,BTC,2018-01-10,14122.825,15242.93625,15360.1325,13968.24375,1116810955.326,,,,1931136454487.0,,,,,2162979.76075194,,,,14437.42,722263.0,,330491.0,,1116810955.326,,,,1931136454487.0,,,,,2162979.76075194,,,,14437.42,722263.0,,330491.0,,
1563,BTC,2018-01-11,13269.5975,14122.825,14942.61125,13161.5775,,,,822011.0,,,,,,,,271657.80907951,,,668531.0,,,,,,,822011.0,,,,,,,,271657.80907951,,,668531.0,,,,
1564,BTC,2018-01-12,13633.36375,13269.5975,14198.5325,12845.7125,,38771602.2774424,129.199483748071,,,,291709927.0,,617.63579417,,,,300091.0,,614315.0,,,152024.62224300002,,38771602.2774424,129.199483748071,,,,291709927.0,,617.63579417,,,,300091.0,,614315.0,,,152024.62224300002,152024.62224300002
1565,BTC,2018-01-13,14165.90625,13633.36375,14262.0075,13363.81,946314221.587,,,,2134254177773.12,,,,,1365097.69524724,,,,13791.19,531250.0,,253379.0,,946314221.587,,,,2134254177773.12,,,,,1365097.69524724,,,,13791.19,531250.0,,253379.0,,
1566,BTC,2018-01-14,14217.3625,14165.90625,14536.54,14013.9475,,,,592042.0,,,,,,,,193346.28656227,,,481797.0,,,,,,,592042.0,,,,,,,,193346.28656227,,,481797.0,,,,
1567,BTC,2018-01-15,13519.92625,14217.3625,14245.52,13051.59375,,33038806.9201573,120.745722838202,,,,292512025.0,,510.11761779,,,,273623.0,,552280.0,,,152526.356471,,33038806.9201573,120.745722838202,,,,292512025.0,,510.11761779,,,,273623.0,,552280.0,,,152526.356471,152526.356471
1568,BTC,2018-01-16,12915.11625,13519.92625,14307.53375,12762.9975,787732866.9914,,,,2227847638503.0,,,,,2889286.58911247,,,,13554.14,614848.0,,287366.0,,787732866.9914,,,,2227847638503.0,,,,,2889286.58911247,,,,13554.14,614848.0,,287366.0,,
1569,BTC,2018-01-17,10870.16875,12915.11625,13211.24625,10063.1175,,,,768382.0,,,,,,,,272729.60131204,,,633004.0,,,,,,,768382.0,,,,,,,,272729.60131204,,,633004.0,,,,
1570,BTC,2018-01-18,11340.65,10870.16875,11764.13625,9199.5925,,32739932.5047795,104.663622777906,,,,293404775.0,,656.89753535,,,,309495.0,,625250.0,,,153029.607111,,32739932.5047795,104.663622777906,,,,293404775.0,,656.89753535,,,,309495.0,,625250.0,,,153029.607111,153029.607111
1571,BTC,2018-01-19,11137.36875,11340.65,12045.095,10663.945,1934446829.373,,,,2227847638503.0,,,,,1953499.50915421,,,,11174.82,484734.0,,231462.0,,1934446829.373,,,,2227847638503.0,,,,,1953499.50915421,,,,11174.82,484734.0,,231462.0,,
1572,BTC,2018-01-20,11742.94125,11137.36875,11955.4425,11022.02875,,,,559712.0,,,,,,,,210298.64211444,,,477418.0,,,,,,,559712.0,,,,,,,,210298.64211444,,,477418.0,,,,
1573,BTC,2018-01-21,12486.06625,11742.94125,13007.25125,11596.715,,31881234.2280697,147.857056460239,,,,294197236.0,,343.36269629,,,,215622.0,,437828.0,,,153581.391891,,31881234.2280697,147.857056460239,,,,294197236.0,,343.36269629,,,,215622.0,,437828.0,,,153581.391891,153581.391891
1574,BTC,2018-01-22,11508.62,12486.06625,12486.06625,11096.0525,1175503832.9436,,,,2227847638503.0,,,,,1525531.99580504,,,,11513.42,483162.0,,235003.0,,1175503832.9436,,,,2227847638503.0,,,,,1525531.99580504,,,,11513.42,483162.0,,235003.0,,
1575,BTC,2018-01-23,10872.9025,11508.62,11868.715,10050.7925,,,,547569.0,,,,,,,,178482.55919668,,,487557.0,,,,,,,547569.0,,,,,,,,178482.55919668,,,487557.0,,,,
1576,BTC,2018-01-24,10830.9275,10872.9025,11358.33625,9972.2875,,27243321.441919502,108.78921441688499,,,,294929690.0,,283.49809897,,,,250423.0,,475972.0,,,154152.788631,,27243321.441919502,108.78921441688499,,,,294929690.0,,283.49809897,,,,250423.0,,475972.0,,,154152.788631,154152.788631
1577,BTC,2018-01-25,11629.375,10830.9275,11710.9975,10497.15375,1076890874.306,,,,2460585023617.37,,,,,1357490.31663831,,,,11392.03,450173.0,,227471.0,,1076890874.306,,,,2460585023617.37,,,,,1357490.31663831,,,,11392.03,450173.0,,227471.0,,
1578,BTC,2018-01-26,11524.345,11629.375,11629.375,10889.045,,,,514622.0,,,,,,,,257378.94103491,,,424676.0,,,,,,,514622.0,,,,,,,,257378.94103491,,,424676.0,,,,
1579,BTC,2018-01-27,11005.615,11524.345,11540.4075,10321.04125,,23938854.891750198,123.665162837462,,,,295638481.0,,168.25469362,,,,193578.0,,465110.0,,,154678.175698,,23938854.891750198,123.665162837462,,,,295638481.0,,168.25469362,,,,193578.0,,465110.0,,,154678.175698,154678.175698
1580,BTC,2018-01-28,11452.23,11005.615,11574.36125,10855.46,873498645.6154,,,,2603077300218.0,,,,,3128906.09631923,,,,11431.37,430787.0,,205967.0,,873498645.6154,,,,2603077300218.0,,,,,3128906.09631923,,,,11431.37,430787.0,,205967.0,,
1581,BTC,2018-01-29,11412.79375,11452.23,11942.255,11303.365,,,,532631.0,,,,,,,,160557.7064546,,,444360.0,,,,,,,532631.0,,,,,,,,160557.7064546,,,444360.0,,,,
1582,BTC,2018-01-30,10917.15125,11412.79375,11480.56375,10805.81625,,24473743.4213841,101.644433550342,,,,296275901.0,,160.30090386,,,,236609.0,,434028.0,,,155153.771754,,24473743.4213841,101.644433550342,,,,296275901.0,,160.30090386,,,,236609.0,,434028.0,,,155153.771754,155153.771754
1583,BTC,2018-01-31,9914.4725,10917.15125,11063.8,9627.88875,1445440048.8948,,,,2603077300218.0,,,,,1785708.48638844,,,,10082.52,392681.0,,197264.0,,1445440048.8948,,,,2603077300218.0,,,,,1785708.48638844,,,,10082.52,392681.0,,197264.0,,
1584,BTC,2018-02-01,9970.30875,9914.4725,10334.41875,9688.28,,,,591551.0,,,,,,,,279146.56376038,,,486941.0,,,,,,,591551.0,,,,,,,,279146.56376038,,,486941.0,,,,
1585,BTC,2018-02-02,8715.594990000001,9970.30875,10169.8225,8563.9275,,20349765.9537948,86.2577927661084,,,,296975108.0,,274.36258243,,,,235918.0,,451988.0,,,155610.347284,,20349765.9537948,86.2577927661084,,,,296975108.0,,274.36258243,,,,235918.0,,451988.0,,,155610.347284,155610.347284
1586,BTC,2018-02-03,8285.501240000001,8715.594990000001,9095.799990000001,7695.10375,2491149103.6881,,,,2603077300218.0,,,,,910042.479216002,,,,8852.73,371872.0,,184856.0,,2491149103.6881,,,,2603077300218.0,,,,,910042.479216002,,,,8852.73,371872.0,,184856.0,,
1587,BTC,2018-02-04,9192.045,8285.501240000001,9471.456240000001,8192.629990000001,,,,396695.0,,,,,,,,195566.97018116,,,336367.0,,,,,,,396695.0,,,,,,,,195566.97018116,,,336367.0,,,,
1588,BTC,2018-02-05,8136.39,9192.045,9363.411240000001,7859.5125,,19165215.2614707,88.33321163077329,,,,297579967.0,,173.7675019,,,,216363.0,,415717.0,,,156115.914121,,19165215.2614707,88.33321163077329,,,,297579967.0,,173.7675019,,,,216363.0,,415717.0,,,156115.914121,156115.914121
1589,BTC,2018-02-06,6332.37,8136.39,8346.90625,6197.98,2089572991.4910002,,,,2607870187292.06,,,,,1914332.61631062,,,,6925.46,505637.0,,238351.0,,2089572991.4910002,,,,2607870187292.06,,,,,1914332.61631062,,,,6925.46,505637.0,,238351.0,,
1590,BTC,2018-02-07,7270.5075,6332.37,7957.3425,5947.39625,,,,489403.0,,,,,,,,208207.33171103,,,402698.0,,,,,,,489403.0,,,,,,,,208207.33171103,,,402698.0,,,,
1591,BTC,2018-02-08,7987.28125,7270.5075,8582.92625,7207.97125,,14093910.228913598,81.3318227291612,,,,298254822.0,,87.98500449,,,,173289.0,,327282.0,,,156652.54261600002,,14093910.228913598,81.3318227291612,,,,298254822.0,,87.98500449,,,,173289.0,,327282.0,,,156652.54261600002,156652.54261600002
1592,BTC,2018-02-09,8086.7725,7987.28125,8621.275,7808.22,1400664131.4024,,,,2874674234415.0,,,,,1144162.67234831,,,,8245.08,382967.0,,173698.0,,1400664131.4024,,,,2874674234415.0,,,,,1144162.67234831,,,,8245.08,382967.0,,173698.0,,
1593,BTC,2018-02-10,8930.13875,8086.7725,9005.03375,7754.67,,,,421548.0,,,,,,,,117500.148897,,,344211.0,,,,,,,421548.0,,,,,,,,117500.148897,,,344211.0,,,,
1594,BTC,2018-02-11,8045.44,8930.13875,9070.63875,8030.6725,,16243960.9275333,109.545543564982,,,,298786784.0,,61.96458348,,,,147208.0,,308562.0,,,157083.07799000002,,16243960.9275333,109.545543564982,,,,298786784.0,,61.96458348,,,,147208.0,,308562.0,,,157083.07799000002,157083.07799000002
1595,BTC,2018-02-12,8478.924990000001,8045.44,8566.15875,7845.12625,858240548.9922,,,,2874674234415.0,,,,,1674741.82471679,,,,8068.02,356724.0,,183345.0,,858240548.9922,,,,2874674234415.0,,,,,1674741.82471679,,,,8068.02,356724.0,,183345.0,,
1596,BTC,2018-02-13,8766.8525,8478.924990000001,8977.0775,8362.84125,,,,414750.0,,,,,,,,146929.34577495,,,340511.0,,,,,,,414750.0,,,,,,,,146929.34577495,,,340511.0,,,,
1597,BTC,2018-02-14,8693.2525,8766.8525,8772.879990000001,8370.48375,,20752674.9936762,105.656205897026,,,,299306169.0,,63.75846926,,,,196417.0,,366005.0,,,157577.40361900002,,20752674.9936762,105.656205897026,,,,299306169.0,,63.75846926,,,,196417.0,,366005.0,,,157577.40361900002,157577.40361900002
1598,BTC,2018-02-15,9659.2875,8693.2525,9722.5475,8693.2525,1138250927.2096,,,,2874674234415.0,,,,,1418774.18366198,,,,9471.64,385387.0,,194351.0,,1138250927.2096,,,,2874674234415.0,,,,,1418774.18366198,,,,9471.64,385387.0,,194351.0,,
1599,BTC,2018-02-16,10110.83875,9659.2875,10293.44,9496.018740000001,,,,422416.0,,,,,,,,106729.74900057,,,341582.0,,,,,,,422416.0,,,,,,,,106729.74900057,,,341582.0,,,,
1600,BTC,2018-02-17,10474.77125,10110.83875,10496.205,9718.59375,,20350444.8424035,117.098578404867,,,,299887754.0,,48.63875388,,,,173789.0,,322896.0,,,158053.999484,,20350444.8424035,117.098578404867,,,,299887754.0,,48.63875388,,,,173789.0,,322896.0,,,158053.999484,158053.999484
1601,BTC,2018-02-18,10855.9375,10474.77125,11279.17875,10472.71625,1215318036.3898,,,,2874674234415.0,,,,,1639023.58066962,,,,11085.83,314714.0,,153951.0,,1215318036.3898,,,,2874674234415.0,,,,,1639023.58066962,,,,11085.83,314714.0,,153951.0,,
1602,BTC,2018-02-19,10537.00625,10855.9375,10963.68625,10156.38125,,,,436342.0,,,,,,,,114330.2486842,,,357735.0,,,,,,,436342.0,,,,,,,,114330.2486842,,,357735.0,,,,
1603,BTC,2018-02-20,11416.03875,10537.00625,11497.405,10405.97625,,20908106.064993102,105.354393010975,,,,300408842.0,,52.23072575,,,,198455.0,,367291.0,,,158519.660286,,20908106.064993102,105.354393010975,,,,300408842.0,,52.23072575,,,,198455.0,,367291.0,,,158519.660286,158519.660286
1604,BTC,2018-02-21,10928.02,11416.03875,11767.5775,10871.53125,1482868607.2068,,,,3007383866429.0,,,,,1325803.33981783,,,,11245.98,385475.0,,197610.0,,1482868607.2068,,,,3007383866429.0,,,,,1325803.33981783,,,,11245.98,385475.0,,197610.0,,
1605,BTC,2018-02-22,10727.9525,10928.02,11180.56125,10244.32125,,,,499534.0,,,,,,,,252887.92526631,,,426777.0,,,,,,,499534.0,,,,,,,,252887.92526631,,,426777.0,,,,
1606,BTC,2018-02-23,9809.72125,10727.9525,10913.64875,9592.959990000001,,19432244.5627423,104.43793600484899,,,,300995812.0,,73.94810594,,,,185193.0,,347378.0,,,158965.61093199998,,19432244.5627423,104.43793600484899,,,,300995812.0,,73.94810594,,,,185193.0,,347378.0,,,158965.61093199998,158965.61093199998
1607,BTC,2018-02-24,10412.36875,9809.72125,10454.48,9705.1625,1286052865.794,,,,3007383866429.0,,,,,746134.7535566441,,,,10171.3,300046.0,,147767.0,,1286052865.794,,,,3007383866429.0,,,,,746134.7535566441,,,,10171.3,300046.0,,147767.0,,
1608,BTC,2018-02-25,9585.285,10412.36875,10509.625,9381.17125,,,,355806.0,,,,,,,,76897.66460255,,,301138.0,,,,,,,355806.0,,,,,,,,76897.66460255,,,301138.0,,,,
1609,BTC,2018-02-26,9627.71625,9585.285,9858.157490000001,9304.6825,,18189790.703897197,96.0836645532095,,,,301478395.0,,46.19035139,,,,186474.0,,373030.0,,,159384.30093199998,,18189790.703897197,96.0836645532095,,,,301478395.0,,46.19035139,,,,186474.0,,373030.0,,,159384.30093199998,159384.30093199998
1610,BTC,2018-02-27,10272.9025,9627.71625,10443.27625,9386.48625,1102352166.9636,,,,3007383866429.0,,,,,945506.24596197,,,,10319.46,422829.0,,206374.0,,1102352166.9636,,,,3007383866429.0,,,,,945506.24596197,,,,10319.46,422829.0,,206374.0,,
1611,BTC,2018-02-28,10903.01875,10272.9025,10953.17375,10226.848740000001,,,,469401.0,,,,,,,,202928.40020459,,,403856.0,,,,,,,469401.0,,,,,,,,202928.40020459,,,403856.0,,,,
1612,BTC,2018-03-01,10352.04625,10903.01875,11044.16125,10222.435,,23098876.8038155,95.63405898886101,,,,302074987.0,,52.05574602,,,,233744.0,,441874.0,,,159849.50881600002,,23098876.8038155,95.63405898886101,,,,302074987.0,,52.05574602,,,,233744.0,,441874.0,,,159849.50881600002,159849.50881600002
1613,BTC,2018-03-02,11100.2925,10352.04625,11165.6575,10329.06,877677223.9032,,,,3007383866429.0,,,,,975776.272764159,,,,10931.12,459267.0,,188528.0,,877677223.9032,,,,3007383866429.0,,,,,975776.272764159,,,,10931.12,459267.0,,188528.0,,
1614,BTC,2018-03-03,11305.1225,11100.2925,11351.24,10784.22125,,,,416967.0,,,,,,,,92233.68977254,,,375288.0,,,,,,,416967.0,,,,,,,,92233.68977254,,,375288.0,,,,
