Timestamp,market-cap
2021-01-10 17:17:30,725878160325
2021-01-10 19:03:15,708987268090.625
2021-01-10 21:52:38,703895812743.75
2021-01-11 00:39:48,699799230312.5
2021-01-11 03:24:05,663911115000
2021-01-11 05:51:54,648820627106.0647
2021-01-11 07:50:05,640923309818.75
2021-01-11 10:09:57,664657086490.625
2021-01-11 12:56:27,644594316187.5
2021-01-11 16:33:47,578141715096.3596
2021-01-11 19:55:07,597001156337.5
2021-01-11 22:08:11,631475392434.375
2021-01-12 00:13:03,658191483995.4143
2021-01-12 02:24:57,628116386734.375
2021-01-12 04:50:32,646857472762.5
2021-01-12 07:14:22,670304096928.125
2021-01-12 10:12:34,669461707100
2021-01-12 13:48:58,631543746487.5
2021-01-12 16:00:33,629017966068.75
2021-01-12 20:04:48,645509174125
2021-01-12 22:35:50,640184346781.25
2021-01-13 01:19:39,615600439987.5
2021-01-13 04:15:07,626065820428.1251
2021-01-13 06:48:35,631907844858.7216
2021-01-13 09:17:16,646876045875
2021-01-13 11:49:02,644034065562.5
2021-01-13 14:29:08,644047044328.125
2021-01-13 17:08:48,646868532600
2021-01-13 18:52:35,665006746462.5
2021-01-13 22:08:23,694460093084.4095
2021-01-14 01:13:27,702967070296.875
2021-01-14 03:24:57,696089150712.5
2021-01-14 05:46:55,699645713934.375
2021-01-14 08:26:09,720053951718.75
2021-01-14 11:21:24,714998825821.875
2021-01-14 14:43:17,731575732875
2021-01-14 18:01:15,733886356021.8749
2021-01-14 20:55:05,739824095706.25
2021-01-14 23:58:35,724687945790.625
2021-01-15 02:40:30,733322804343.75
2021-01-15 05:29:29,720483145112.5
2021-01-15 07:19:50,711270514650
2021-01-15 11:08:36,714836670187.5
2021-01-15 14:15:53,697169696500
2021-01-15 16:28:18,656855537109.375
2021-01-15 19:48:00,661388711700
2021-01-15 21:28:10,663708367715.625
2021-01-15 23:15:03,678574787231.25
2021-01-16 01:34:59,694641182556.25
2021-01-16 03:44:28,678163999750
2021-01-16 07:34:33,683023187275
2021-01-16 10:31:44,701945290781.25
2021-01-16 13:09:04,696238463100
2021-01-16 16:25:22,695805932930.9043
2021-01-16 19:09:23,679662477243.75
2021-01-16 21:28:16,679229431200
2021-01-17 01:35:27,678349691659.375
2021-01-17 06:28:16,663359860443.75
2021-01-17 09:02:24,645123683531.25
2021-01-17 11:49:56,656065829275
2021-01-17 14:20:55,648488881909.375
2021-01-17 17:37:03,667476985500
2021-01-17 20:34:55,663211376259.375
2021-01-17 22:45:06,677688885594.6459
2021-01-18 01:00:04,669553394793.75
2021-01-18 03:22:08,666292311168.75
2021-01-18 06:30:20,655859514496.875
2021-01-18 09:22:57,680671260900
2021-01-18 12:19:59,694386368437.5
2021-01-18 14:51:01,677767755153.125
2021-01-18 18:00:49,664246518000
2021-01-18 21:48:58,673784916056.25
2021-01-19 00:07:48,682486233456.25
2021-01-19 03:12:45,686750520178.1251
2021-01-19 05:18:32,678866166037.5
2021-01-19 08:01:10,693037393593.75
2021-01-19 10:58:13,687422304570.45
2021-01-19 13:55:52,688868544459.375
2021-01-19 17:05:37,696463257325
2021-01-19 18:42:39,688681060550
2021-01-19 21:44:22,680591791312.5
2021-01-20 00:47:51,675460878375
2021-01-20 03:48:59,656822243968.75
2021-01-20 07:13:27,655932936312.5
2021-01-20 09:06:00,660141523743.75
2021-01-20 11:58:28,641465271200
2021-01-20 15:24:58,650836907478.1249
2021-01-20 18:38:44,649901030625
2021-01-20 21:00:28,650658281646.875
2021-01-21 00:32:22,657006651787.5
2021-01-21 04:46:00,643437230887.5
2021-01-21 08:25:53,639133561243.75
2021-01-21 11:33:57,603208361203.125
2021-01-21 14:48:58,579935136824.9999
2021-01-21 17:13:24,576998612590.625
2021-01-21 19:16:12,593775813700
2021-01-21 22:43:12,561161538731.25
2021-01-22 01:32:11,547488690000
2021-01-22 04:08:45,574844078737.5
2021-01-22 06:33:34,593798679843.75
2021-01-22 08:37:53,575092537231.25
2021-01-22 12:06:01,590297985200
2021-01-22 15:05:29,605029117921.875
2021-01-22 17:50:07,598752537225
2021-01-22 20:43:18,628946817559.375
2021-01-23 01:20:01,601745914912.5
2021-01-23 04:10:15,602875124668.75
2021-01-23 06:39:09,617271806718.75
2021-01-23 09:14:11,613823539181.25
2021-01-23 13:04:05,588436223375
2021-01-23 15:54:39,595185076156.2501
2021-01-23 17:48:14,601403667637.5
2021-01-23 20:15:37,599685818171.875
2021-01-23 22:02:57,602499137062.5
2021-01-23 23:57:17,595961625712.5
2021-01-24 03:06:30,597639819350
2021-01-24 05:56:36,611283550793.75
2021-01-24 08:52:29,607974843193.7499
2021-01-24 11:18:43,610784100423.2178
2021-01-24 15:25:44,598863268593.75
2021-01-24 18:21:09,593749123450
2021-01-24 20:44:30,585285222243.75
2021-01-24 23:26:25,597980268487.5001
2021-01-25 02:28:58,609996207659.375
2021-01-25 05:27:01,620123394375
2021-01-25 08:16:13,619587249059.375
2021-01-25 12:34:36,625406399775
2021-01-25 15:31:06,640428510974.9999
2021-01-25 17:14:38,631331788725
2021-01-25 20:31:37,620867106431.25
2021-01-25 23:06:38,603469932934.375
2021-01-26 01:26:32,602663821500
2021-01-26 03:51:01,587862524921.875
2021-01-26 05:56:21,597524840881.2499
2021-01-26 08:25:05,588176513300
2021-01-26 10:43:58,601151690306.2499
2021-01-26 14:11:13,590314192943.7499
2021-01-26 17:05:53,595296043987.5
2021-01-26 19:56:14,599877810000
2021-01-26 21:48:37,598429548862.5
2021-01-27 01:30:03,598730748625.0001
2021-01-27 05:05:16,593709043124.9999
2021-01-27 08:27:19,588587766474.2118
2021-01-27 10:50:30,582530141343.75
2021-01-27 13:50:40,569737794206.25
2021-01-27 15:22:43,553902239996.875
2021-01-27 18:43:10,560289352350
2021-01-27 21:44:12,581370874425.0001
2021-01-27 23:53:03,560956486437.5
2021-01-28 03:45:22,581405430703.125
2021-01-28 06:01:23,591589800862.5
2021-01-28 08:57:01,581263167621.8749
2021-01-28 12:21:03,587585510137.5
2021-01-28 14:22:22,595089840375
2021-01-28 16:10:39,594674446025
2021-01-28 18:30:10,599740591959.3751
2021-01-28 21:45:25,612754821834.375
2021-01-29 00:34:21,637541895300
2021-01-29 04:30:32,616121532756.25
2021-01-29 07:29:16,604212417737.5
2021-01-29 10:03:02,690461953359.375
2021-01-29 12:32:17,693648837350
2021-01-29 14:55:41,686384105468.75
2021-01-29 17:25:04,672055310812.5
2021-01-29 19:21:14,653901171678.125
2021-01-29 22:47:22,647389960437.5001
2021-01-30 00:57:17,640506390196.875
2021-01-30 03:42:53,620788155625
2021-01-30 05:57:02,627874494909.375
2021-01-30 09:10:57,631117010475
2021-01-30 11:53:40,629566289031.25
2021-01-30 16:12:43,637574230387.5
2021-01-30 20:43:58,640900623628.125
2021-01-30 23:08:57,643305613537.5
2021-01-31 01:58:07,635435106009.375
2021-01-31 04:51:44,631054856250
2021-01-31 07:45:21,627735628190.625
2021-01-31 10:10:13,619902127700
2021-01-31 12:51:24,635710230684.375
2021-01-31 16:08:16,611895182875
2021-01-31 18:11:15,601185329171.875
2021-01-31 20:53:32,612469950412.5
2021-02-01 00:03:39,616205940306.25
2021-02-01 03:46:26,626746134512.5
2021-02-01 07:06:04,624590238956.25
2021-02-01 10:09:19,640380383750
2021-02-01 13:56:50,632164917359.375
2021-02-01 17:09:02,622562430693.75
2021-02-01 19:57:07,631800014062.5
2021-02-02 00:04:38,624598964278.125
2021-02-02 03:05:07,627050636575
