Timestamp,utxo-count
2021-02-25 21:41:49,73771221
2021-02-25 22:12:10,73780236
2021-02-25 22:40:24,73788208
2021-02-25 23:13:46,73793210
2021-02-26 00:29:16,73808037
2021-02-26 01:10:05,73808721
2021-02-26 02:08:41,73819079
2021-02-26 03:01:02,73829677
2021-02-26 03:27:11,73836618
2021-02-26 03:44:20,73840275
2021-02-26 03:50:31,73836334
2021-02-26 04:12:10,73831335
2021-02-26 04:56:51,73835244
2021-02-26 05:46:50,73843928
2021-02-26 06:11:49,73843088
2021-02-26 06:29:26,73843440
2021-02-26 07:06:44,73847578
2021-02-26 07:39:56,73849424
2021-02-26 08:06:01,73853631
2021-02-26 08:42:13,73857564
2021-02-26 09:00:56,73856345
2021-02-26 09:38:07,73862474
2021-02-26 10:02:20,73866983
2021-02-26 10:34:56,73864830
2021-02-26 11:05:13,73864773
2021-02-26 11:12:35,73857883
2021-02-26 11:27:52,73852382
2021-02-26 11:32:20,73837421
2021-02-26 12:22:22,73848927
2021-02-26 12:55:16,73853185
2021-02-26 13:10:30,73849121
2021-02-26 13:17:02,73851143
2021-02-26 13:46:43,73856373
2021-02-26 14:13:51,73860271
2021-02-26 14:44:21,73872506
2021-02-26 15:23:20,73878046
2021-02-26 15:35:00,73888078
2021-02-26 16:00:26,73891533
2021-02-26 17:16:10,73905000
2021-02-26 17:41:51,73913065
2021-02-26 18:12:57,73919130
2021-02-26 18:42:21,73927791
2021-02-26 19:23:52,73934068
2021-02-26 20:08:01,73945387
2021-02-26 20:40:32,73951702
2021-02-26 20:52:58,73958125
2021-02-26 21:26:53,73961599
2021-02-26 21:37:37,73965851
2021-02-26 22:16:32,73981161
2021-02-26 22:55:57,73993596
2021-02-26 23:10:23,73987950
2021-02-26 23:41:21,73997098
2021-02-26 23:50:55,73986783
2021-02-27 00:20:30,73987508
2021-02-27 01:06:07,73997175
2021-02-27 01:19:02,73996077
2021-02-27 01:38:08,73988933
2021-02-27 01:53:15,73983446
2021-02-27 02:39:51,73988558
2021-02-27 02:52:42,73983989
2021-02-27 03:40:22,73990146
2021-02-27 04:15:36,73991655
2021-02-27 04:43:29,73990312
2021-02-27 05:02:01,73983915
2021-02-27 05:16:14,73978256
2021-02-27 05:57:14,73979964
2021-02-27 06:39:29,73977917
2021-02-27 07:05:20,73976065
2021-02-27 07:26:38,73976285
2021-02-27 07:44:52,73969984
2021-02-27 07:54:12,73958065
2021-02-27 08:13:04,73948409
2021-02-27 08:28:24,73936930
2021-02-27 08:37:00,73929489
2021-02-27 08:51:55,73922691
2021-02-27 09:20:54,73921828
2021-02-27 09:24:45,73907342
2021-02-27 10:01:53,73911820
2021-02-27 10:41:08,73914737
2021-02-27 11:17:24,73912311
2021-02-27 11:28:56,73909345
2021-02-27 11:50:02,73914685
2021-02-27 12:04:42,73907784
2021-02-27 12:56:24,73916108
2021-02-27 14:08:43,73917399
2021-02-27 14:22:53,73928190
2021-02-27 14:50:00,73932706
2021-02-27 14:56:14,73930870
2021-02-27 15:45:12,73938164
2021-02-27 16:14:32,73945743
2021-02-27 16:29:20,73943862
2021-02-27 16:52:50,73944235
2021-02-27 17:21:54,73943204
2021-02-27 17:55:53,73943688
2021-02-27 18:34:51,73952466
2021-02-27 18:43:43,73945970
2021-02-27 19:01:26,73943264
2021-02-27 19:37:18,73946133
2021-02-27 20:41:40,73961464
2021-02-27 21:34:54,73970614
2021-02-27 22:07:39,73975280
2021-02-27 22:25:24,73978417
2021-02-27 23:32:51,73984686
2021-02-28 00:05:45,73990305
2021-02-28 00:36:34,73989553
2021-02-28 01:09:00,73993087
2021-02-28 01:43:28,73989739
2021-02-28 01:52:16,73967599
2021-02-28 02:19:45,73968238
2021-02-28 02:56:05,73973217
2021-02-28 03:34:17,73957521
2021-02-28 04:40:25,73961112
2021-02-28 05:40:11,73962706
2021-02-28 06:05:27,73963706
2021-02-28 06:35:56,73961719
2021-02-28 07:06:58,73957339
2021-02-28 07:40:54,73957571
2021-02-28 08:17:41,73955920
2021-02-28 08:58:19,73952649
2021-02-28 09:41:52,73949647
2021-02-28 10:06:58,73949565
2021-02-28 10:23:09,73937276
2021-02-28 10:53:33,73932869
2021-02-28 11:25:19,73929537
2021-02-28 12:13:01,73931408
2021-02-28 12:47:58,73929188
2021-02-28 13:21:27,73922231
2021-02-28 13:37:02,73919488
2021-02-28 14:26:16,73924632
2021-02-28 14:44:48,73921377
2021-02-28 14:55:26,73910255
2021-02-28 15:10:37,73902373
2021-02-28 16:10:03,73908157
2021-02-28 16:16:17,73900037
2021-02-28 16:47:31,73901446
2021-02-28 17:13:05,73899463
2021-02-28 18:07:21,73907240
2021-02-28 18:27:01,73911456
2021-02-28 18:49:07,73901775
2021-02-28 19:00:44,73890565
2021-02-28 20:04:23,73882058
2021-02-28 20:31:15,73892960
2021-02-28 21:23:45,73895759
2021-02-28 22:09:52,73902102
2021-02-28 22:22:16,73900215
2021-02-28 22:56:36,73900521
2021-02-28 23:38:09,73913840
2021-03-01 00:04:21,73913811
2021-03-01 00:41:27,73913803
2021-03-01 01:39:51,73910389
2021-03-01 02:20:10,73917389
2021-03-01 02:34:28,73921533
2021-03-01 02:59:12,73911942
2021-03-01 03:41:06,73907737
2021-03-01 04:25:02,73909809
2021-03-01 05:25:16,73906472
2021-03-01 06:16:05,73907079
2021-03-01 06:37:00,73906388
2021-03-01 07:07:17,73904961
2021-03-01 07:48:22,73906174
2021-03-01 08:28:39,73910638
2021-03-01 08:41:16,73907697
2021-03-01 09:18:47,73906764
2021-03-01 09:41:12,73905664
2021-03-01 10:08:22,73909979
2021-03-01 10:27:23,73909797
2021-03-01 11:21:25,73909826
2021-03-01 11:34:52,73911763
2021-03-01 12:20:55,73918614
2021-03-01 12:59:33,73930185
2021-03-01 13:43:12,73937685
2021-03-01 14:29:12,73948464
2021-03-01 14:55:27,73951518
2021-03-01 15:35:11,73955552
2021-03-01 15:45:03,73957495
2021-03-01 16:08:10,73961037
2021-03-01 16:33:46,73965138
2021-03-01 17:39:50,73983898
2021-03-01 18:10:00,73992575
2021-03-01 18:55:36,74003459
2021-03-01 19:39:28,74018880
2021-03-01 20:11:24,74029877
2021-03-01 20:27:35,74030396
2021-03-01 20:40:51,74028867
2021-03-01 20:42:07,74024997
2021-03-01 20:48:15,74021089
2021-03-01 21:00:01,74008406
2021-03-01 22:04:45,74018196
2021-03-01 22:51:14,74028683
2021-03-01 23:25:39,74030901
2021-03-02 00:03:56,74026149
2021-03-02 00:40:09,74035003
2021-03-02 00:50:23,74036713
2021-03-02 01:55:35,74049143
2021-03-02 02:21:49,74053360
2021-03-02 02:38:39,74053293
2021-03-02 03:07:24,74064901
2021-03-02 03:21:54,74061689
2021-03-02 03:57:05,74060653
2021-03-02 05:04:25,74068647
2021-03-02 05:15:02,74063871
2021-03-02 05:52:26,74065200
2021-03-02 06:06:56,74066427
2021-03-02 06:39:34,74069436
2021-03-02 06:47:34,74060975
2021-03-02 07:38:35,74068366
2021-03-02 08:09:06,74075257
2021-03-02 08:30:08,74075383
2021-03-02 08:55:03,74073526
2021-03-02 09:07:05,74064857
2021-03-02 09:21:56,74061198
2021-03-02 10:03:45,74067907
2021-03-02 10:45:01,74074682
2021-03-02 10:57:03,74072083
2021-03-02 11:32:37,74068727
2021-03-02 12:09:42,74073965
2021-03-02 12:51:45,74080056
2021-03-02 13:25:27,74084314
2021-03-02 14:11:41,74090835
2021-03-02 14:24:46,74096494
2021-03-02 15:27:24,74109415
2021-03-02 15:54:19,74116679
2021-03-02 16:47:40,74128128
2021-03-02 17:10:12,74138287
2021-03-02 17:33:53,74142930
2021-03-02 18:05:15,74150556
2021-03-02 18:16:01,74153100
2021-03-02 18:29:43,74156311
2021-03-02 18:49:35,74158140
2021-03-02 19:14:56,74158730
2021-03-02 19:21:02,74152750
2021-03-02 19:42:01,74155142
2021-03-02 20:10:43,74159453
2021-03-02 20:34:09,74163547
2021-03-02 22:19:34,74170611
2021-03-02 22:51:46,74180281
2021-03-02 23:01:01,74175921
2021-03-02 23:18:56,74175470
2021-03-02 23:39:27,74174990
2021-03-03 00:09:39,74174810
2021-03-03 00:22:12,74167134
2021-03-03 00:57:38,74174339
2021-03-03 01:12:14,74169177
2021-03-03 01:36:42,74169058
2021-03-03 01:45:21,74163661
2021-03-03 02:06:13,74154599
2021-03-03 02:40:09,74153312
2021-03-03 02:47:09,74141384
2021-03-03 03:06:23,74132956
2021-03-03 03:12:32,74119807
2021-03-03 03:29:23,74110431
2021-03-03 04:00:15,74106171
2021-03-03 05:12:08,74099990
2021-03-03 05:37:55,74100775
2021-03-03 07:27:22,74111034
2021-03-03 07:42:58,74118455
2021-03-03 08:14:22,74121182
2021-03-03 08:56:03,74128708
2021-03-03 09:09:18,74127329
2021-03-03 09:39:56,74141933
2021-03-03 09:59:22,74140171
2021-03-03 10:30:29,74146601
2021-03-03 10:54:17,74149884
2021-03-03 11:18:44,74150336
2021-03-03 11:51:03,74153081
2021-03-03 12:22:20,74160576
2021-03-03 12:36:27,74164278
2021-03-03 12:55:12,74161388
2021-03-03 13:30:18,74163460
2021-03-03 13:59:15,74170689
2021-03-03 14:16:49,74175419
2021-03-03 15:24:39,74193879
2021-03-03 15:34:24,74193504
2021-03-03 16:12:40,74201249
2021-03-03 16:51:50,74215538
2021-03-03 17:27:04,74224043
2021-03-03 18:09:15,74236876
2021-03-03 18:19:22,74238239
2021-03-03 18:28:09,74250821
2021-03-03 18:46:52,74259626
2021-03-03 19:07:56,74258137
2021-03-03 19:34:17,74266127
2021-03-03 20:21:54,74280154
2021-03-03 20:50:26,74289478
2021-03-03 21:21:30,74292016
2021-03-03 21:52:29,74294140
2021-03-03 22:58:10,74300057
2021-03-03 23:40:16,74306907
2021-03-04 00:11:45,74311158
2021-03-04 01:21:46,74323741
2021-03-04 01:45:45,74332392
2021-03-04 01:58:36,74336391
2021-03-04 02:36:48,74332780
2021-03-04 03:18:10,74336292
2021-03-04 03:34:56,74339119
2021-03-04 03:41:48,74329463
2021-03-04 03:49:54,74321987
2021-03-04 04:08:47,74320285
2021-03-04 04:48:50,74320938
2021-03-04 05:03:54,74310463
2021-03-04 05:36:31,74307133
2021-03-04 05:57:55,74306113
2021-03-04 06:25:05,74305734
2021-03-04 06:41:52,74304178
2021-03-04 08:25:49,74315688
2021-03-04 08:42:18,74313853
2021-03-04 09:53:05,74320869
2021-03-04 10:12:44,74326667
2021-03-04 10:42:33,74333344
2021-03-04 10:48:39,74325563
2021-03-04 11:20:58,74320486
2021-03-04 12:20:07,74331737
2021-03-04 13:04:57,74338643
2021-03-04 13:30:13,74346673
2021-03-04 14:23:32,74351606
2021-03-04 15:23:14,74372125
2021-03-04 15:41:53,74371416
2021-03-04 16:28:15,74387223
2021-03-04 16:46:48,74392790
2021-03-04 17:27:22,74400020
2021-03-04 18:01:31,74412632
2021-03-04 18:28:47,74422662
2021-03-04 18:38:12,74427565
2021-03-04 19:28:24,74438056
2021-03-04 20:24:59,74449899
2021-03-04 20:58:26,74455621
2021-03-04 21:37:12,74461021
2021-03-04 21:54:21,74463001
2021-03-04 22:30:17,74470901
2021-03-04 23:17:45,74480024
2021-03-04 23:58:37,74489528
2021-03-05 00:04:26,74489639
2021-03-05 00:22:35,74483554
2021-03-05 00:34:59,74478741
2021-03-05 01:26:19,74486196
2021-03-05 02:03:05,74500021
2021-03-05 02:10:50,74493096
2021-03-05 02:31:03,74489735
2021-03-05 03:17:36,74494264
2021-03-05 04:06:01,74501666
2021-03-05 04:45:04,74502818
2021-03-05 05:12:51,74503130
2021-03-05 05:28:05,74494914
2021-03-05 05:32:53,74482636
2021-03-05 06:00:03,74487841
2021-03-05 06:34:31,74487593
2021-03-05 06:45:20,74478900
2021-03-05 07:50:23,74483202
2021-03-05 08:15:38,74484786
2021-03-05 08:48:46,74485020
2021-03-05 09:22:41,74486678
2021-03-05 09:42:15,74484489
2021-03-05 10:05:33,74486866
2021-03-05 10:20:16,74484123
2021-03-05 10:41:14,74482094
2021-03-05 10:59:38,74484519
2021-03-05 11:13:00,74476928
2021-03-05 11:25:58,74468679
2021-03-05 11:43:33,74467725
2021-03-05 12:02:53,74471820
2021-03-05 12:28:21,74472386
2021-03-05 13:50:05,74484440
2021-03-05 14:19:07,74491582
2021-03-05 14:35:16,74494420
2021-03-05 14:51:26,74491621
2021-03-05 15:10:04,74489904
2021-03-05 15:59:37,74501742
2021-03-05 16:17:31,74505244
2021-03-05 17:10:36,74522584
2021-03-05 17:19:49,74520975
2021-03-05 18:07:50,74535608
2021-03-05 18:36:39,74544326
2021-03-05 19:39:35,74557645
2021-03-05 20:09:18,74556795
2021-03-05 21:22:56,74575665
2021-03-05 21:34:16,74569021
2021-03-05 21:56:29,74575991
2021-03-05 22:28:08,74579517
2021-03-05 22:57:25,74587774
2021-03-05 23:15:18,74587544
2021-03-05 23:41:45,74593368
2021-03-06 00:01:06,74594452
2021-03-06 00:57:26,74602793
2021-03-06 01:28:28,74615494
2021-03-06 02:12:10,74619677
2021-03-06 02:45:52,74620520
2021-03-06 02:53:44,74608279
2021-03-06 03:48:29,74611924
2021-03-06 04:07:54,74605183
2021-03-06 04:18:22,74593538
2021-03-06 04:39:36,74585810
2021-03-06 05:06:00,74579540
2021-03-06 05:30:29,74576542
2021-03-06 06:14:29,74583382
2021-03-06 07:04:20,74585294
2021-03-06 07:22:10,74584331
2021-03-06 07:48:03,74575961
2021-03-06 08:06:49,74562376
2021-03-06 08:21:54,74548134
2021-03-06 08:49:18,74546594
2021-03-06 09:10:28,74538350
2021-03-06 09:23:17,74528408
2021-03-06 09:26:25,74514957
2021-03-06 09:49:51,74508017
2021-03-06 10:21:51,74507713
2021-03-06 10:49:59,74501436
2021-03-06 11:22:51,74495603
2021-03-06 11:29:47,74488969
2021-03-06 11:41:39,74474970
2021-03-06 11:55:24,74459193
2021-03-06 12:43:51,74458033
2021-03-06 13:01:01,74456608
2021-03-06 13:19:28,74446952
2021-03-06 14:43:18,74458021
2021-03-06 14:52:50,74463048
2021-03-06 15:10:15,74456854
2021-03-06 16:00:16,74464940
2021-03-06 16:27:53,74467956
2021-03-06 17:37:11,74472384
2021-03-06 17:40:18,74475433
2021-03-06 18:14:13,74476980
