Timestamp,estimated-transaction-volume
2016-05-09 00:00:00,301773.83711637
2016-05-12 00:00:00,332842.18636088
2016-05-15 00:00:00,217081.3490698
2016-05-18 00:00:00,350989.87707011
2016-05-21 00:00:00,238615.15317178
2016-05-24 00:00:00,333171.86181731
2016-05-27 00:00:00,632654.89340517
2016-05-30 00:00:00,443918.37416393
2016-06-02 00:00:00,358971.54152964
2016-06-05 00:00:00,244140.01162222
2016-06-08 00:00:00,312188.67860904
2016-06-11 00:00:00,276052.78961848
2016-06-14 00:00:00,374061.82637975
2016-06-17 00:00:00,416279.70834054
2016-06-20 00:00:00,316430.82436606
2016-06-23 00:00:00,483458.76944204
2016-06-26 00:00:00,235357.01111286
2016-06-29 00:00:00,325719.89473331
2016-07-02 00:00:00,246540.96424392
2016-07-05 00:00:00,306489.20730895
2016-07-08 00:00:00,294707.03666184
2016-07-11 00:00:00,260347.87276213
2016-07-14 00:00:00,247181.32203016
2016-07-17 00:00:00,238754.52589272
2016-07-20 00:00:00,254252.92478713
2016-07-23 00:00:00,176274.33123307
2016-07-26 00:00:00,271397.09171608
2016-07-29 00:00:00,236799.97310573
2016-08-01 00:00:00,289208.7033261
2016-08-04 00:00:00,363684.39618557
2016-08-07 00:00:00,260971.02959584
2016-08-10 00:00:00,295914.43462436
2016-08-13 00:00:00,184105.52463484
2016-08-16 00:00:00,317202.06907298
2016-08-19 00:00:00,286380.37111821
2016-08-22 00:00:00,248080.29719998
2016-08-25 00:00:00,249816.95810783
2016-08-28 00:00:00,143429.89937029
2016-08-31 00:00:00,274115.54400524
2016-09-03 00:00:00,177025.4419439
2016-09-06 00:00:00,224855.21839148
2016-09-09 00:00:00,237236.29678988
2016-09-12 00:00:00,221654.21133419
2016-09-15 00:00:00,202780.22418711
2016-09-18 00:00:00,165788.73803041
2016-09-21 00:00:00,222276.0453044
2016-09-24 00:00:00,170168.76036091
2016-09-27 00:00:00,241334.59311108
2016-09-30 00:00:00,250909.16857379
2016-10-03 00:00:00,250027.42194966
2016-10-06 00:00:00,248767.77917287
2016-10-09 00:00:00,194970.65518565
2016-10-12 00:00:00,313358.35034925
2016-10-15 00:00:00,202679.11780487
2016-10-18 00:00:00,339498.1628114
2016-10-21 00:00:00,249142.28958803
2016-10-24 00:00:00,249152.71863226
2016-10-27 00:00:00,379576.74154797
2016-10-30 00:00:00,187085.59079411
2016-11-02 00:00:00,226415.0961
2016-11-05 00:00:00,171743.84612475
2016-11-07 23:00:00,294404.74710882
2016-11-10 23:00:00,218886.41591335
2016-11-13 23:00:00,238427.33527009
2016-11-16 23:00:00,340353.76901722
2016-11-19 23:00:00,174430.87213804
2016-11-22 23:00:00,278014.44640229
2016-11-25 23:00:00,249176.04233094
2016-11-28 23:00:00,304644.57606278
2016-12-01 23:00:00,296799.44850085
2016-12-04 23:00:00,263706.15730355
2016-12-07 23:00:00,304883.52170577
2016-12-10 23:00:00,163256.62074862
2016-12-13 23:00:00,265743.63781557
2016-12-16 23:00:00,232767.08960515
2016-12-19 23:00:00,308362.60751334
2016-12-22 23:00:00,431035.31929554
2016-12-25 23:00:00,270013.07915095
2016-12-28 23:00:00,326273.17615849
2016-12-31 23:00:00,170022.21641909
2017-01-03 23:00:00,396990.16528807
2017-01-06 23:00:00,343331.53049281
2017-01-09 23:00:00,318107.73430452
2017-01-12 23:00:00,310679.02359427
2017-01-15 23:00:00,252594.9321513
2017-01-18 23:00:00,261915.73188043
2017-01-21 23:00:00,229821.85079932
2017-01-24 23:00:00,298779.13314143
2017-01-27 23:00:00,122192.82919275
2017-01-30 23:00:00,237602.23301216
2017-02-02 23:00:00,264280.11267604
2017-02-05 23:00:00,213855.38526736
2017-02-08 23:00:00,370734.08145272
2017-02-11 23:00:00,117150.51559467
2017-02-14 23:00:00,201546.73035085
2017-02-17 23:00:00,170341.73594508
2017-02-20 23:00:00,214283.10676231
2017-02-23 23:00:00,312812.4785132
2017-02-26 23:00:00,221116.89378023
2017-03-01 23:00:00,348069.65023602
2017-03-04 23:00:00,172858.20186682
2017-03-07 23:00:00,263042.05529824
2017-03-10 23:00:00,208985.42190941
2017-03-14 00:00:00,279741.4260405
2017-03-17 00:00:00,487106.22190253
2017-03-20 00:00:00,290510.52495268
2017-03-23 00:00:00,301915.09373221
2017-03-26 00:00:00,242136.68131684
2017-03-29 00:00:00,261122.67661725
2017-04-01 00:00:00,253991.2750026
2017-04-04 00:00:00,304742.02680432
2017-04-07 00:00:00,345818.21691469
2017-04-10 00:00:00,228270.44054374
2017-04-13 00:00:00,248404.68272295
2017-04-16 00:00:00,209280.7803511
2017-04-19 00:00:00,252819.66835915
2017-04-22 00:00:00,178071.29064072
2017-04-25 00:00:00,310021.51939584
2017-04-28 00:00:00,317159.21835551
2017-05-01 00:00:00,318252.57181609
2017-05-04 00:00:00,407668.86053759
2017-05-07 00:00:00,282203.83217984
2017-05-10 00:00:00,424722.8859326
2017-05-13 00:00:00,250751.31640067
2017-05-16 00:00:00,344977.47539052
2017-05-19 00:00:00,437720.10435873
2017-05-22 00:00:00,426579.23432809
2017-05-25 00:00:00,508313.96085129
2017-05-28 00:00:00,240281.09482633
2017-05-31 00:00:00,373509.98690076
2017-06-03 00:00:00,329446.29972482
2017-06-06 00:00:00,311634.55408405
2017-06-09 00:00:00,242468.64752004
2017-06-12 00:00:00,318731.4432625
2017-06-15 00:00:00,299371.01404504
2017-06-18 00:00:00,208500.29865902
2017-06-21 00:00:00,308939.23686691
2017-06-24 00:00:00,162624.50688834
2017-06-27 00:00:00,288802.47535433
2017-06-30 00:00:00,306213.95133678
2017-07-03 00:00:00,233586.11525852
2017-07-06 00:00:00,206841.86349183
2017-07-09 00:00:00,280607.27623367
2017-07-12 00:00:00,238358.23582961
2017-07-15 00:00:00,221413.17204416
2017-07-18 00:00:00,269594.91761819
2017-07-21 00:00:00,256261.93690682
2017-07-24 00:00:00,205988.70116104
2017-07-27 00:00:00,330989.88884665
2017-07-30 00:00:00,431787.1651918
2017-08-02 00:00:00,525154.8401893
2017-08-05 00:00:00,311119.60604957
2017-08-08 00:00:00,360275.33482536
2017-08-11 00:00:00,281059.66539975
2017-08-14 00:00:00,206946.35737434
2017-08-17 00:00:00,313093.6035271
2017-08-20 00:00:00,185475.61620575
2017-08-23 00:00:00,253757.86221134
2017-08-26 00:00:00,159815.1929658
2017-08-29 00:00:00,248442.81227569
2017-09-01 00:00:00,254055.16256783
2017-09-04 00:00:00,330742.39975931
2017-09-07 00:00:00,272879.7523282
2017-09-10 00:00:00,202860.71804224
2017-09-13 00:00:00,255582.04009185
2017-09-16 00:00:00,202940.90150365
2017-09-19 00:00:00,219483.42236296
2017-09-22 00:00:00,198889.92837967
2017-09-25 00:00:00,260299.47485558
2017-09-28 00:00:00,201759.27584294
2017-10-01 00:00:00,115004.84406595
2017-10-04 00:00:00,143963.04255248
2017-10-07 00:00:00,126918.99479697
2017-10-10 00:00:00,246216.25034833
2017-10-13 00:00:00,260863.15328562
2017-10-16 00:00:00,202116.52169284
2017-10-19 00:00:00,253935.69140686
2017-10-22 00:00:00,168512.11438167
2017-10-25 00:00:00,377358.75696255
2017-10-28 00:00:00,111884.72022889
2017-10-31 00:00:00,249278.91610362
2017-11-03 00:00:00,232550.41125658
2017-11-05 23:00:00,224625.31895901
2017-11-08 23:00:00,326073.31205169
2017-11-11 23:00:00,321684.77094307
2017-11-14 23:00:00,322615.3394105
2017-11-17 23:00:00,255756.04465647
2017-11-20 23:00:00,321615.07547251
2017-11-23 23:00:00,328804.47481222
2017-11-26 23:00:00,351226.30299864
2017-11-29 23:00:00,345966.65062485
2017-12-02 23:00:00,182266.08985881
2017-12-05 23:00:00,269015.19583246
2017-12-08 23:00:00,257593.7812414
2017-12-11 23:00:00,335114.23015342
2017-12-14 23:00:00,238357.18688361
2017-12-17 23:00:00,258704.36227449
2017-12-20 23:00:00,231461.81000439
2017-12-23 23:00:00,182640.77134053
2017-12-26 23:00:00,304698.556495
2017-12-29 23:00:00,298339.39351421
2018-01-01 23:00:00,240354.96060218
2018-01-04 23:00:00,300697.15059168
2018-01-07 23:00:00,267166.4271006
2018-01-10 23:00:00,271657.80907951
2018-01-13 23:00:00,193346.28656227
2018-01-16 23:00:00,272729.60131204
2018-01-19 23:00:00,210298.64211444
2018-01-22 23:00:00,178482.55919668
2018-01-25 23:00:00,257378.94103491
2018-01-28 23:00:00,160557.7064546
2018-01-31 23:00:00,279146.56376038
2018-02-03 23:00:00,195566.97018116
2018-02-06 23:00:00,208207.33171103
2018-02-09 23:00:00,117500.148897
2018-02-12 23:00:00,146929.34577495
2018-02-15 23:00:00,106729.74900057
2018-02-18 23:00:00,114330.2486842
2018-02-21 23:00:00,252887.92526631
2018-02-24 23:00:00,76897.66460255
2018-02-27 23:00:00,202928.40020459
2018-03-02 23:00:00,92233.68977254
2018-03-05 23:00:00,118687.70420192
2018-03-08 23:00:00,209952.82852803
2018-03-12 00:00:00,118997.93037607
2018-03-15 00:00:00,148147.95039108
2018-03-18 00:00:00,106466.47999797
2018-03-21 00:00:00,116440.08659449
2018-03-24 00:00:00,70255.22054964
2018-03-27 00:00:00,118459.94509903
2018-03-30 00:00:00,177530.33853903
2018-04-02 00:00:00,110068.82873236
2018-04-05 00:00:00,112177.22907878
2018-04-08 00:00:00,80835.1504356099
2018-04-11 00:00:00,137653.17686588
2018-04-14 00:00:00,64658.99849488
2018-04-17 00:00:00,115918.26781873
2018-04-20 00:00:00,130982.91168306
2018-04-23 00:00:00,131451.15375978
2018-04-26 00:00:00,153472.32939378
2018-04-29 00:00:00,111520.9811707
2018-05-02 00:00:00,148772.59043457
2018-05-05 00:00:00,105033.80093888
2018-05-08 00:00:00,141050.96343243
2018-05-11 00:00:00,150246.76958199
2018-05-14 00:00:00,218669.27317225
2018-05-17 00:00:00,239749.03587405
2018-05-20 00:00:00,60574.81708491
2018-05-23 00:00:00,137159.63824964
2018-05-26 00:00:00,57883.28354626
2018-05-29 00:00:00,123808.71566001
2018-06-01 00:00:00,115082.96418138
2018-06-04 00:00:00,103191.06680438
2018-06-07 00:00:00,104275.28480214
2018-06-10 00:00:00,96374.39547151
2018-06-13 00:00:00,162000.16368328
2018-06-16 00:00:00,61035.98130678
2018-06-19 00:00:00,106824.89484388
2018-06-22 00:00:00,139066.27734528
2018-06-25 00:00:00,110438.13308687
2018-06-28 00:00:00,117832.15028735
2018-07-01 00:00:00,156527.31453502
2018-07-04 00:00:00,100970.19836395
2018-07-07 00:00:00,56348.7283069
2018-07-10 00:00:00,130092.79338628
2018-07-13 00:00:00,108183.08988126
2018-07-16 00:00:00,114418.44005346
2018-07-19 00:00:00,134422.75978267
2018-07-22 00:00:00,53147.20542212
2018-07-25 00:00:00,122048.88419943
2018-07-28 00:00:00,63140.85524892
2018-07-31 00:00:00,115565.8388714
2018-08-03 00:00:00,125025.88092394
2018-08-06 00:00:00,104968.69776034
2018-08-09 00:00:00,146500.59873039
2018-08-12 00:00:00,52911.9729427
2018-08-15 00:00:00,139731.30593396
2018-08-18 00:00:00,58157.43305442
2018-08-21 00:00:00,136643.37322861
2018-08-24 00:00:00,101079.93408633
2018-08-27 00:00:00,117539.09593461
2018-08-30 00:00:00,115317.20580681
2018-09-02 00:00:00,61620.4373048
2018-09-05 00:00:00,133041.21616556
2018-09-08 00:00:00,57255.76266626
2018-09-11 00:00:00,117778.93706773
2018-09-14 00:00:00,113998.01673189
2018-09-17 00:00:00,89722.98460494
2018-09-20 00:00:00,106443.20546576
2018-09-23 00:00:00,50088.41556267
2018-09-26 00:00:00,116668.9816268
2018-09-29 00:00:00,70886.84278193
2018-10-02 00:00:00,126366.95828697
2018-10-05 00:00:00,95772.50767858
2018-10-08 00:00:00,95479.4055692
2018-10-11 00:00:00,142521.04483277
2018-10-14 00:00:00,64000.4546354
2018-10-17 00:00:00,112983.94243377
2018-10-20 00:00:00,107638.94788253
2018-10-23 00:00:00,113622.78920733
2018-10-26 00:00:00,116264.00201481
2018-10-29 00:00:00,141597.67842289
2018-11-01 00:00:00,127786.03761222
2018-11-04 00:00:00,82401.40320903
2018-11-06 23:00:00,131243.46889415
2018-11-09 23:00:00,60442.51854251
2018-11-12 23:00:00,128317.62574391
2018-11-15 23:00:00,195693.85675478
2018-11-18 23:00:00,199215.20378453
2018-11-21 23:00:00,147946.46205614
2018-11-24 23:00:00,164901.54793394
2018-11-27 23:00:00,198420.8828308
2018-11-30 23:00:00,171395.71727545
2018-12-03 23:00:00,632663.24019797
2018-12-06 23:00:00,224589.84393952
2018-12-09 23:00:00,152111.12871128
2018-12-12 23:00:00,177671.44337181
2018-12-15 23:00:00,98059.28085556
2018-12-18 23:00:00,238015.6390954
2018-12-21 23:00:00,78988.75477337
2018-12-24 23:00:00,106914.50089349
2018-12-27 23:00:00,168810.72130871
2018-12-30 23:00:00,126700.76554973
2019-01-02 23:00:00,152925.79042141
2019-01-05 23:00:00,76252.19816891
2019-01-08 23:00:00,157273.13975154
2019-01-11 23:00:00,74725.49091697
2019-01-14 23:00:00,348323.10458262
2019-01-17 23:00:00,124501.44269042
2019-01-20 23:00:00,138085.58372343
2019-01-23 23:00:00,134575.04638898
2019-01-26 23:00:00,63071.67360757
2019-01-29 23:00:00,215449.84292465
2019-02-01 23:00:00,92025.73487174
2019-02-04 23:00:00,121437.29393125
2019-02-07 23:00:00,158595.25843566
2019-02-10 23:00:00,142422.01919519
2019-02-13 23:00:00,130446.9173572
2019-02-16 23:00:00,66470.83825274
2019-02-19 23:00:00,178208.3140972
2019-02-22 23:00:00,122875.08682081
2019-02-25 23:00:00,156017.98293206
2019-02-28 23:00:00,140717.25873174
2019-03-03 23:00:00,137268.22340606
2019-03-06 23:00:00,154918.40702447
2019-03-09 23:00:00,74383.15807342
2019-03-13 00:00:00,164285.61866673
2019-03-16 00:00:00,90730.23507401
2019-03-19 00:00:00,153423.86580305
2019-03-22 00:00:00,132765.6723717
2019-03-25 00:00:00,151269.35087819
2019-03-28 00:00:00,155941.90310641
2019-03-31 00:00:00,103158.29183022
2019-04-03 00:00:00,234837.8363348
2019-04-06 00:00:00,84599.96459467
2019-04-09 00:00:00,167990.22142613
2019-04-12 00:00:00,137360.53644083
2019-04-15 00:00:00,156905.75212761
2019-04-18 00:00:00,131962.03118243
2019-04-21 00:00:00,68286.91642286
2019-04-24 00:00:00,286718.36346409
2019-04-27 00:00:00,85812.49460427
2019-04-30 00:00:00,161948.98480401
2019-05-03 00:00:00,152155.69727802
2019-05-06 00:00:00,136084.31914974
2019-05-09 00:00:00,207195.23965151
2019-05-12 00:00:00,145438.0418869
2019-05-15 00:00:00,198020.70360707
2019-05-18 00:00:00,94112.09670733
2019-05-21 00:00:00,127163.16532029
2019-05-24 00:00:00,161582.37176421
2019-05-27 00:00:00,150159.16242456
2019-05-30 00:00:00,151039.50756141
2019-06-02 00:00:00,76147.93375401
2019-06-05 00:00:00,329505.52888252
2019-06-08 00:00:00,67690.31198778
2019-06-11 00:00:00,203128.84685827
2019-06-14 00:00:00,151891.12856215
2019-06-17 00:00:00,320982.86826084
2019-06-20 00:00:00,127131.75403832
2019-06-23 00:00:00,110002.63427396
2019-06-26 00:00:00,228840.55967813
2019-06-29 00:00:00,114078.18722651
2019-07-02 00:00:00,176786.25751301
2019-07-05 00:00:00,105632.21738343
2019-07-08 00:00:00,178285.65970499
2019-07-11 00:00:00,164618.64468011
2019-07-14 00:00:00,81605.58819967
2019-07-17 00:00:00,197448.91458647
2019-07-20 00:00:00,78195.59407448
2019-07-23 00:00:00,94114.7613971
2019-07-26 00:00:00,101682.87454626
2019-07-29 00:00:00,431372.55005164
2019-08-01 00:00:00,105522.55330568
2019-08-04 00:00:00,54017.38165939
2019-08-07 00:00:00,130654.66795797
2019-08-10 00:00:00,68724.58412031
2019-08-13 00:00:00,148749.23681749
2019-08-16 00:00:00,105081.5613896
2019-08-19 00:00:00,96302.95965429
2019-08-22 00:00:00,94762.68008428
2019-08-25 00:00:00,57066.31540907
2019-08-28 00:00:00,105266.80948769
2019-08-31 00:00:00,55968.09335583
2019-09-03 00:00:00,140950.00361835
2019-09-06 00:00:00,260694.71789146
2019-09-09 00:00:00,119745.22620632
2019-09-12 00:00:00,178043.4328582
2019-09-15 00:00:00,45041.39451513
2019-09-18 00:00:00,186166.19459585
2019-09-21 00:00:00,128983.64546895
2019-09-24 00:00:00,339444.10141853
2019-09-27 00:00:00,144218.25346733
2019-09-30 00:00:00,127661.03046537
2019-10-03 00:00:00,114648.67944153
2019-10-06 00:00:00,54971.26281243
2019-10-09 00:00:00,127323.00149506
2019-10-12 00:00:00,52097.22851634
2019-10-15 00:00:00,113361.47403157
2019-10-18 00:00:00,131496.99590386
2019-10-21 00:00:00,115474.92732575
2019-10-24 00:00:00,132153.29473176
2019-10-27 00:00:00,76527.76960216
2019-10-30 00:00:00,101612.73037051
2019-11-02 00:00:00,79336.74523666
2019-11-04 23:00:00,296858.88677609
2019-11-07 23:00:00,162088.65329925
2019-11-10 23:00:00,81787.8559671401
2019-11-13 23:00:00,109449.82627208
2019-11-16 23:00:00,40224.20218022
2019-11-19 23:00:00,107526.52185825
2019-11-22 23:00:00,159423.02874143
2019-11-25 23:00:00,165424.52141393
2019-11-28 23:00:00,140961.63628341
2019-12-01 23:00:00,123662.96283579
2019-12-04 23:00:00,113328.87037195
2019-12-07 23:00:00,41030.26722398
2019-12-10 23:00:00,133289.60254177
2019-12-13 23:00:00,63571.88399144
2019-12-16 23:00:00,251807.08287984
2019-12-19 23:00:00,166611.62514327
2019-12-22 23:00:00,152654.86458667
2019-12-25 23:00:00,108613.41116734
2019-12-28 23:00:00,51871.88810028
2019-12-31 23:00:00,38648.24679086
2020-01-03 23:00:00,85109.87776538
2020-01-06 23:00:00,141873.73420881
2020-01-09 23:00:00,162847.24910828
2020-01-12 23:00:00,108793.80403332
2020-01-15 23:00:00,152626.97650804
2020-01-18 23:00:00,68120.97656105
2020-01-21 23:00:00,144608.58591928
2020-01-24 23:00:00,44807.6710861
2020-01-27 23:00:00,116541.5660229
2020-01-30 23:00:00,237347.73978322
2020-02-02 23:00:00,376635.80029822
2020-02-05 23:00:00,343051.53339826
2020-02-08 23:00:00,73754.50444352
2020-02-11 23:00:00,180717.5699263
2020-02-14 23:00:00,108897.55133657
2020-02-17 23:00:00,153624.29060613
2020-02-20 23:00:00,116885.16019362
2020-02-23 23:00:00,108908.5764442
2020-02-26 23:00:00,230954.56873809
2020-02-29 23:00:00,64151.94497077
2020-03-03 23:00:00,153557.84425103
2020-03-06 23:00:00,78571.6903904
2020-03-10 00:00:00,206714.51548543
2020-03-13 00:00:00,548284.15281585
2020-03-16 00:00:00,369120.30596643
2020-03-19 00:00:00,208717.92457162
2020-03-22 00:00:00,116149.63921555
2020-03-25 00:00:00,141313.27945988
2020-03-28 00:00:00,97521.3631953
2020-03-31 00:00:00,183387.61589389
2020-04-03 00:00:00,146105.13705116
2020-04-06 00:00:00,269773.30765529
2020-04-09 00:00:00,316026.55465864
2020-04-12 00:00:00,58780.75101332
2020-04-15 00:00:00,148529.93386735
2020-04-18 00:00:00,72700.16883926
2020-04-21 00:00:00,158582.77088265
2020-04-24 00:00:00,252999.90067026
2020-04-27 00:00:00,161589.25019418
2020-04-30 00:00:00,302044.74430637
2020-05-03 00:00:00,88757.48438065
2020-05-06 00:00:00,178147.75609516
2020-05-09 00:00:00,193480.57545977
2020-05-12 00:00:00,217639.52113417
2020-05-15 00:00:00,165118.84751829
2020-05-18 00:00:00,156862.61215763
2020-05-21 00:00:00,198429.80866881
2020-05-24 00:00:00,107256.0429658
2020-05-27 00:00:00,181996.845827
2020-05-30 00:00:00,76390.33484394
2020-06-02 00:00:00,269856.47558314
2020-06-05 00:00:00,184254.95729065
2020-06-08 00:00:00,151974.17289403
2020-06-11 00:00:00,238689.10282836
2020-06-14 00:00:00,48809.12416476
2020-06-17 00:00:00,180462.30516009
2020-06-20 00:00:00,62454.26432165
2020-06-23 00:00:00,223797.324362
2020-06-26 00:00:00,216139.18236848
2020-06-29 00:00:00,120204.06542879
2020-07-02 00:00:00,145280.40392493
2020-07-05 00:00:00,56485.87730006
2020-07-08 00:00:00,168963.39771102
2020-07-11 00:00:00,62439.45483231
2020-07-14 00:00:00,135077.87873092
2020-07-17 00:00:00,120592.3334977
2020-07-20 00:00:00,115174.80670189
2020-07-23 00:00:00,181464.97046959
2020-07-26 00:00:00,102256.38673427
2020-07-29 00:00:00,186376.24203951
2020-08-01 00:00:00,110125.76372457
2020-08-04 00:00:00,134798.1200302
2020-08-07 00:00:00,162147.28054885
2020-08-10 00:00:00,171350.552971
2020-08-13 00:00:00,147604.36547487
2020-08-16 00:00:00,77886.22661437
2020-08-19 00:00:00,165408.41867124994
2020-08-22 00:00:00,81975.71478551996
2020-08-25 00:00:00,136983.09553248997
2020-08-28 00:00:00,175750.82905829992
2020-08-31 00:00:00,201119.7191597001
2020-09-03 00:00:00,199753.31196598004
2020-09-06 00:00:00,92445.78406697
2020-09-09 00:00:00,145217.14817268006
2020-09-12 00:00:00,82608.73707797992
2020-09-15 00:00:00,155491.34199574
2020-09-18 00:00:00,177236.43349251992
2020-09-21 00:00:00,152786.40710971996
2020-09-24 00:00:00,195896.2267462901
2020-09-27 00:00:00,73759.51965533
2020-09-30 00:00:00,145528.2810982
2020-10-03 00:00:00,80285.35246207999
2020-10-06 00:00:00,129486.63340467997
2020-10-09 00:00:00,186619.71727888004
2020-10-12 00:00:00,132805.27278606
2020-10-15 00:00:00,145192.82140973
2020-10-18 00:00:00,49419.09261597001
2020-10-21 00:00:00,190561.11493135992
2020-10-24 00:00:00,78368.12347480995
2020-10-27 00:00:00,142312.25893298996
2020-10-30 00:00:00,141057.58993046999
2020-11-01 23:00:00,126516.49777352999
2020-11-04 23:00:00,348418.6143041401
2020-11-07 23:00:00,73988.18895611
2020-11-10 23:00:00,174110.37201595
2020-11-13 23:00:00,84583.84085695003
2020-11-16 23:00:00,181281.85333922997
2020-11-19 23:00:00,227786.31927440004
2020-11-22 23:00:00,146336.89543220002
2020-11-25 23:00:00,205207.80888847006
2020-11-28 23:00:00,75273.85776333
2020-12-01 23:00:00,157633.2134041599
2020-12-04 23:00:00,65725.79167388998
2020-12-07 23:00:00,199640.1308773499
2020-12-10 23:00:00,162206.33931064003
2020-12-13 23:00:00,140039.58424129002
2020-12-16 23:00:00,245026.81111816986
2020-12-19 23:00:00,103361.44931117998
2020-12-22 23:00:00,273159.57702678005
2020-12-25 23:00:00,102903.82533449003
2020-12-28 23:00:00,205701.9753501901
2020-12-31 23:00:00,148420.30425110986
2021-01-03 23:00:00,234965.05398174
2021-01-06 23:00:00,258243.12648481008
2021-01-09 23:00:00,108186.5548879601
2021-01-12 23:00:00,152692.81917430006
2021-01-15 23:00:00,69617.32967057
2021-01-18 23:00:00,203229.19339636998
2021-01-21 23:00:00,169002.85624860998
2021-01-24 23:00:00,116295.08412392
2021-01-27 23:00:00,156961.96833171003
2021-01-30 23:00:00,94042.69596368003
2021-02-02 23:00:00,136350.72736042007
2021-02-05 23:00:00,115157.58511746002
2021-02-08 23:00:00,232063.37849380999
2021-02-11 23:00:00,163544.30939108998
2021-02-14 23:00:00,105059.15321713997
2021-02-17 23:00:00,154580.43547161002
2021-02-20 23:00:00,136889.62943017995
2021-02-23 23:00:00,183195.8444272599
2021-02-26 23:00:00,72523.79519221003
2021-03-01 23:00:00,137624.95520370008
2021-03-04 23:00:00,179641.40703516998
2021-03-07 23:00:00,127032.03198667
2021-03-10 23:00:00,138580.23924892006
2021-03-13 23:00:00,97732.30858978999
2021-03-17 00:00:00,114193.03355128004
